File    - I:\INLS\PLATFORMS\CF\LITTLECREEK-26FEB2016 RUN 1\PITCH\995.PLT                                                                      
Analysis- Motion analysis time history -                                                                                                      
Section - Structure number 2                                                                                                                  
Variable- Fender line # 1 (1-6)                                                                                                               
Freedom - - total force                                                                                                                       
Time(seconds)                          ,Newtons                                 
       288.5200                        ,       107710.4    
       288.5600                        ,       0.000000    
       288.6000                        ,       0.000000    
       288.6400                        ,       88447.20    
       288.6800                        ,       139469.5    
       288.7200                        ,       116777.9    
       288.7600                        ,       69566.18    
       288.8000                        ,       106217.5    
       288.8400                        ,       126548.9    
       288.8800                        ,       166506.4    
       288.9200                        ,       167509.7    
       288.9600                        ,       167667.3    
       289.0000                        ,       170002.5    
       289.0400                        ,       149447.9    
       289.0800                        ,       127859.1    
       289.1200                        ,       104002.1    
       289.1600                        ,       107767.9    
       289.2000                        ,       82266.05    
       289.2400                        ,       107754.9    
       289.2800                        ,       149646.2    
       289.3200                        ,       193026.8    
       289.3600                        ,       221500.3    
       289.4000                        ,       240168.7    
       289.4400                        ,       254923.4    
       289.4800                        ,       273114.4    
       289.5200                        ,       298166.4    
       289.5600                        ,       348275.3    
       289.6000                        ,       346278.8    
       289.6400                        ,       346279.4    
       289.6800                        ,       356584.2    
       289.7200                        ,       364783.5    
       289.7600                        ,       389831.7    
       289.8000                        ,       403726.8    
       289.8400                        ,       417101.8    
       289.8800                        ,       416781.2    
       289.9200                        ,       415447.4    
       289.9600                        ,       423883.5    
       290.0000                        ,       441101.4    
       290.0400                        ,       454327.6    
       290.0800                        ,       465285.2    
       290.1200                        ,       464849.0    
       290.1600                        ,       464520.5    
       290.2000                        ,       476657.6    
       290.2400                        ,       489007.0    
       290.2800                        ,       499547.0    
       290.3200                        ,       511086.8    
       290.3600                        ,       515929.3    
       290.4000                        ,       526168.8    
       290.4400                        ,       532243.9    
       290.4800                        ,       537990.9    
       290.5200                        ,       550058.5    
       290.5600                        ,       561701.2    
       290.6000                        ,       567020.4    
       290.6400                        ,       573001.9    
       290.6800                        ,       571765.7    
       290.7200                        ,       576790.8    
       290.7600                        ,       582289.6    
       290.8000                        ,       581485.9    
       290.8400                        ,       585457.4    
       290.8800                        ,       569658.3    
       290.9200                        ,       558411.7    
       290.9600                        ,       548687.3    
       291.0000                        ,       541617.1    
       291.0400                        ,       542472.4    
       291.0800                        ,       525898.1    
       291.1200                        ,       511575.8    
       291.1600                        ,       501354.9    
       291.2000                        ,       476737.9    
       291.2400                        ,       464587.1    
       291.2800                        ,       448160.0    
       291.3200                        ,       421886.8    
       291.3600                        ,       393734.8    
       291.4000                        ,       355542.9    
       291.4400                        ,       318616.6    
       291.4800                        ,       268173.5    
       291.5200                        ,       209089.9    
       291.5600                        ,       137782.5    
       291.6000                        ,       92491.91    
       291.6400                        ,       54823.54    
       291.6800                        ,       16165.23    
       291.7200                        ,       46687.69    
       291.7600                        ,       115462.9    
       291.8000                        ,       112462.0    
       291.8400                        ,       130363.3    
       291.8800                        ,       168276.2    
       291.9200                        ,       147599.8    
       291.9600                        ,       100698.3    
       292.0000                        ,       77027.39    
       292.0400                        ,       52441.77    
       292.0800                        ,       27990.44    
       292.1200                        ,       58234.50    
       292.1600                        ,       61298.15    
       292.2000                        ,       69294.97    
       292.2400                        ,       101994.6    
       292.2800                        ,       104147.6    
       292.3200                        ,       111135.8    
       292.3600                        ,       116913.0    
       292.4000                        ,       97303.06    
       292.4400                        ,       73815.07    
       292.4800                        ,       48177.62    
       292.5200                        ,       19114.69    
       292.5600                        ,       0.000000    
       292.6000                        ,       0.000000    
       292.6400                        ,       0.000000    
       292.6800                        ,       0.000000    
       292.7200                        ,       0.000000    
       292.7600                        ,       0.000000    
       292.8000                        ,       25069.97    
       292.8400                        ,       107419.9    
       292.8800                        ,       178112.5    
       292.9200                        ,       136192.3    
       292.9600                        ,       96013.53    
       293.0000                        ,       176056.0    
       293.0400                        ,       207585.4    
       293.0800                        ,       168711.7    
       293.1200                        ,       78072.96    
       293.1600                        ,       0.000000    
       293.2000                        ,       150.0940    
       293.2400                        ,       86288.86    
       293.2800                        ,       107308.5    
       293.3200                        ,       129945.9    
       293.3600                        ,       123208.8    
       293.4000                        ,       76535.38    
       293.4400                        ,       102127.6    
       293.4800                        ,       119209.1    
       293.5200                        ,       160549.3    
       293.5600                        ,       135655.6    
       293.6000                        ,       181177.8    
       293.6400                        ,       271767.9    
       293.6800                        ,       333830.5    
       293.7200                        ,       372426.6    
       293.7600                        ,       404519.8    
       293.8000                        ,       449158.5    
       293.8400                        ,       472238.8    
       293.8800                        ,       473287.7    
       293.9200                        ,       496661.1    
       293.9600                        ,       532011.4    
       294.0000                        ,       548941.6    
       294.0400                        ,       559812.5    
       294.0800                        ,       563969.9    
       294.1200                        ,       562338.9    
       294.1600                        ,       561127.6    
       294.2000                        ,       565794.9    
       294.2400                        ,       582285.7    
       294.2800                        ,       593653.1    
       294.3200                        ,       598687.4    
       294.3600                        ,       580807.9    
       294.4000                        ,       559294.5    
       294.4400                        ,       538497.4    
       294.4800                        ,       534519.6    
       294.5200                        ,       522989.9    
       294.5600                        ,       506856.6    
       294.6000                        ,       478841.8    
       294.6400                        ,       448831.0    
       294.6800                        ,       419423.9    
       294.7200                        ,       386929.0    
       294.7600                        ,       369799.1    
       294.8000                        ,       335712.5    
       294.8400                        ,       281393.5    
       294.8800                        ,       183661.2    
       294.9200                        ,       78799.71    
       294.9600                        ,       41538.98    
       295.0000                        ,       0.000000    
       295.0400                        ,       25323.38    
       295.0800                        ,       27355.15    
       295.1200                        ,       56885.75    
       295.1600                        ,       87918.93    
       295.2000                        ,       118859.2    
       295.2400                        ,       166736.5    
       295.2800                        ,       168783.6    
       295.3200                        ,       229046.2    
       295.3600                        ,       244578.3    
       295.4000                        ,       282856.3    
       295.4400                        ,       271364.7    
       295.4800                        ,       270981.1    
       295.5200                        ,       268654.8    
       295.5600                        ,       224319.0    
       295.6000                        ,       171470.3    
       295.6400                        ,       106973.7    
       295.6800                        ,       17024.33    
       295.7200                        ,       0.000000    
       295.7600                        ,       41314.45    
       295.8000                        ,       94145.57    
       295.8400                        ,       112770.9    
       295.8800                        ,       142700.3    
       295.9200                        ,       146472.3    
       295.9600                        ,       160498.7    
       296.0000                        ,       159322.4    
       296.0400                        ,       110354.9    
       296.0800                        ,       33231.05    
       296.1200                        ,       0.000000    
       296.1600                        ,       74183.79    
       296.2000                        ,       67516.89    
       296.2400                        ,       29979.34    
       296.2800                        ,       0.000000    
       296.3200                        ,       0.000000    
       296.3600                        ,       116131.8    
       296.4000                        ,       183778.8    
       296.4400                        ,       158740.9    
       296.4800                        ,       148568.3    
       296.5200                        ,       220219.9    
       296.5600                        ,       296645.1    
       296.6000                        ,       357955.6    
       296.6400                        ,       373798.4    
       296.6800                        ,       409860.0    
       296.7200                        ,       445541.2    
       296.7600                        ,       457277.1    
       296.8000                        ,       451200.5    
       296.8400                        ,       440858.2    
       296.8800                        ,       411816.2    
       296.9200                        ,       383392.4    
       296.9600                        ,       346000.6    
       297.0000                        ,       277233.1    
       297.0400                        ,       98924.66    
       297.0800                        ,       0.000000    
       297.1200                        ,       10488.21    
       297.1600                        ,       254468.3    
       297.2000                        ,       348925.9    
       297.2400                        ,       429299.4    
       297.2800                        ,       446824.9    
       297.3200                        ,       458021.5    
       297.3600                        ,       449119.7    
       297.4000                        ,       421157.0    
       297.4400                        ,       350250.2    
       297.4800                        ,       233951.0    
       297.5200                        ,       191744.7    
       297.5600                        ,       123666.2    
       297.6000                        ,       112600.9    
       297.6400                        ,       215146.2    
       297.6800                        ,       258562.6    
       297.7200                        ,       269381.4    
       297.7600                        ,       238983.8    
       297.8000                        ,       160128.0    
       297.8400                        ,       188614.4    
       297.8800                        ,       242695.7    
       297.9200                        ,       272301.0    
       297.9600                        ,       297872.6    
       298.0000                        ,       297036.3    
       298.0400                        ,       269597.8    
       298.0800                        ,       243277.9    
       298.1200                        ,       243933.2    
       298.1600                        ,       248619.1    
       298.2000                        ,       275254.3    
       298.2400                        ,       264344.9    
       298.2800                        ,       277440.8    
       298.3200                        ,       277799.8    
       298.3600                        ,       267092.3    
       298.4000                        ,       281318.8    
       298.4400                        ,       294395.6    
       298.4800                        ,       294798.4    
       298.5200                        ,       283088.9    
       298.5600                        ,       286068.1    
       298.6000                        ,       299406.9    
       298.6400                        ,       321919.9    
       298.6800                        ,       332346.8    
       298.7200                        ,       332110.2    
       298.7600                        ,       333122.1    
       298.8000                        ,       333850.6    
       298.8400                        ,       352297.9    
       298.8800                        ,       359503.3    
       298.9200                        ,       381686.4    
       298.9600                        ,       396192.0    
       299.0000                        ,       396074.2    
       299.0400                        ,       395902.4    
       299.0800                        ,       409832.4    
       299.1200                        ,       428138.3    
       299.1600                        ,       439907.0    
       299.2000                        ,       445707.9    
       299.2400                        ,       439801.1    
       299.2800                        ,       440792.2    
       299.3200                        ,       456310.2    
       299.3600                        ,       451099.5    
       299.4000                        ,       455437.4    
       299.4400                        ,       442910.4    
       299.4800                        ,       427511.8    
       299.5200                        ,       421727.8    
       299.5600                        ,       415067.2    
       299.6000                        ,       399523.3    
       299.6400                        ,       384127.6    
       299.6800                        ,       358791.1    
       299.7200                        ,       318874.8    
       299.7600                        ,       275978.0    
       299.8000                        ,       227141.1    
       299.8400                        ,       130654.8    
       299.8800                        ,       64421.35    
       299.9200                        ,       13652.75    
       299.9600                        ,       0.000000    
       300.0000                        ,       0.000000    
       300.0400                        ,       47610.01    
       300.0800                        ,       95191.26    
       300.1200                        ,       110662.4    
       300.1600                        ,       126026.3    
       300.2000                        ,       143685.6    
       300.2400                        ,       198374.3    
       300.2800                        ,       209499.4    
       300.3200                        ,       186502.0    
       300.3600                        ,       147195.3    
       300.4000                        ,       106263.5    
       300.4400                        ,       97535.51    
       300.4800                        ,       83398.56    
       300.5200                        ,       5219.686    
       300.5600                        ,       50494.05    
       300.6000                        ,       150666.6    
       300.6400                        ,       168488.9    
       300.6800                        ,       176054.7    
       300.7200                        ,       167579.0    
       300.7600                        ,       119882.0    
       300.8000                        ,       139149.8    
       300.8400                        ,       103589.5    
       300.8800                        ,       67422.40    
       300.9200                        ,       115433.6    
       300.9600                        ,       233521.6    
       301.0000                        ,       302081.2    
       301.0400                        ,       344535.3    
       301.0800                        ,       362283.2    
       301.1200                        ,       371047.7    
       301.1600                        ,       371667.3    
       301.2000                        ,       379001.4    
       301.2400                        ,       370321.5    
       301.2800                        ,       350474.8    
       301.3200                        ,       307041.4    
       301.3600                        ,       251925.7    
       301.4000                        ,       136770.3    
       301.4400                        ,       30913.09    
       301.4800                        ,       175289.5    
       301.5200                        ,       211586.9    
       301.5600                        ,       248775.0    
       301.6000                        ,       305244.1    
       301.6400                        ,       348493.0    
       301.6800                        ,       389121.9    
       301.7200                        ,       412774.8    
       301.7600                        ,       433898.7    
       301.8000                        ,       458517.7    
       301.8400                        ,       482357.3    
       301.8800                        ,       505466.0    
       301.9200                        ,       534617.6    
       301.9600                        ,       546465.4    
       302.0000                        ,       564274.4    
       302.0400                        ,       588286.4    
       302.0800                        ,       606306.6    
       302.1200                        ,       617876.6    
       302.1600                        ,       623239.6    
       302.2000                        ,       634691.7    
       302.2400                        ,       640089.6    
       302.2800                        ,       640579.2    
       302.3200                        ,       646634.6    
       302.3600                        ,       646521.6    
       302.4000                        ,       647275.9    
       302.4400                        ,       640726.8    
       302.4800                        ,       627424.6    
       302.5200                        ,       614097.9    
       302.5600                        ,       600893.4    
       302.6000                        ,       586943.9    
       302.6400                        ,       561505.9    
       302.6800                        ,       541460.9    
       302.7200                        ,       515080.5    
       302.7600                        ,       486347.5    
       302.8000                        ,       451386.3    
       302.8400                        ,       400892.0    
       302.8800                        ,       350111.7    
       302.9200                        ,       248040.8    
       302.9600                        ,       101454.0    
       303.0000                        ,       0.000000    
       303.0400                        ,       0.000000    
       303.0800                        ,       10941.85    
       303.1200                        ,       57186.97    
       303.1600                        ,       99508.55    
       303.2000                        ,       130196.5    
       303.2400                        ,       114912.0    
       303.2800                        ,       52016.54    
       303.3200                        ,       14403.14    
       303.3600                        ,       111171.4    
       303.4000                        ,       181686.6    
       303.4400                        ,       220375.3    
       303.4800                        ,       191720.6    
       303.5200                        ,       164371.3    
       303.5600                        ,       155608.4    
       303.6000                        ,       143814.1    
       303.6400                        ,       111554.1    
       303.6800                        ,       78112.00    
       303.7200                        ,       41242.68    
       303.7600                        ,       31881.13    
       303.8000                        ,       0.000000    
       303.8400                        ,       0.000000    
       303.8800                        ,       0.000000    
       303.9200                        ,       0.000000    
       303.9600                        ,       47327.62    
       304.0000                        ,       92061.69    
       304.0400                        ,       130711.4    
       304.0800                        ,       90701.73    
       304.1200                        ,       133196.0    
       304.1600                        ,       217679.5    
       304.2000                        ,       234080.8    
       304.2400                        ,       174884.6    
       304.2800                        ,       0.000000    
       304.3200                        ,       0.000000    
       304.3600                        ,       49966.31    
       304.4000                        ,       15145.94    
       304.4400                        ,       55603.73    
       304.4800                        ,       85035.20    
       304.5200                        ,       118158.2    
       304.5600                        ,       140778.8    
       304.6000                        ,       174191.0    
       304.6400                        ,       305173.4    
       304.6800                        ,       389972.8    
       304.7200                        ,       431983.5    
       304.7600                        ,       456512.7    
       304.8000                        ,       455679.7    
       304.8400                        ,       441977.4    
       304.8800                        ,       406510.3    
       304.9200                        ,       355688.8    
       304.9600                        ,       230353.5    
       305.0000                        ,       76634.31    
       305.0400                        ,       62984.56    
       305.0800                        ,       352322.4    
       305.1200                        ,       457348.9    
       305.1600                        ,       471535.5    
       305.2000                        ,       459177.1    
       305.2400                        ,       454259.8    
       305.2800                        ,       458075.2    
       305.3200                        ,       490328.8    
       305.3600                        ,       530819.6    
       305.4000                        ,       523100.6    
       305.4400                        ,       577972.8    
       305.4800                        ,       595020.7    
       305.5200                        ,       575520.1    
       305.5600                        ,       558084.4    
       305.6000                        ,       548565.4    
       305.6400                        ,       550178.0    
       305.6800                        ,       556995.1    
       305.7200                        ,       586012.3    
       305.7600                        ,       589711.4    
       305.8000                        ,       575396.5    
       305.8400                        ,       539071.8    
       305.8800                        ,       514491.2    
       305.9200                        ,       496116.2    
       305.9600                        ,       477856.5    
       306.0000                        ,       466980.4    
       306.0400                        ,       449157.9    
       306.0800                        ,       406081.1    
       306.1200                        ,       351077.5    
       306.1600                        ,       287308.2    
       306.2000                        ,       181588.1    
       306.2400                        ,       145326.1    
       306.2800                        ,       67588.80    
       306.3200                        ,       12382.63    
       306.3600                        ,       0.000000    
       306.4000                        ,       0.000000    
       306.4400                        ,       6457.275    
       306.4800                        ,       121079.3    
       306.5200                        ,       177471.1    
       306.5600                        ,       149333.3    
       306.6000                        ,       102126.2    
       306.6400                        ,       142890.8    
       306.6800                        ,       157807.6    
       306.7200                        ,       153003.6    
       306.7600                        ,       72636.66    
       306.8000                        ,       0.000000    
       306.8400                        ,       2057.624    
       306.8800                        ,       60866.84    
       306.9200                        ,       62763.75    
       306.9600                        ,       86274.54    
       307.0000                        ,       71294.66    
       307.0400                        ,       83871.71    
       307.0800                        ,       117028.7    
       307.1200                        ,       142843.2    
       307.1600                        ,       142470.6    
       307.2000                        ,       63611.43    
       307.2400                        ,       0.000000    
       307.2800                        ,       2249.646    
       307.3200                        ,       96938.88    
       307.3600                        ,       108279.0    
       307.4000                        ,       221357.7    
       307.4400                        ,       296211.8    
       307.4800                        ,       340489.1    
       307.5200                        ,       359081.4    
       307.5600                        ,       358920.1    
       307.6000                        ,       350919.8    
       307.6400                        ,       350860.7    
       307.6800                        ,       352252.6    
       307.7200                        ,       357354.4    
       307.7600                        ,       328255.6    
       307.8000                        ,       280880.2    
       307.8400                        ,       246255.6    
       307.8800                        ,       160896.7    
       307.9200                        ,       115466.0    
       307.9600                        ,       65869.09    
       308.0000                        ,       7443.310    
       308.0400                        ,       0.000000    
       308.0800                        ,       0.000000    
       308.1200                        ,       91068.57    
       308.1600                        ,       152296.3    
       308.2000                        ,       219993.0    
       308.2400                        ,       273572.7    
       308.2800                        ,       294842.9    
       308.3200                        ,       287732.1    
       308.3600                        ,       333907.2    
       308.4000                        ,       370916.7    
       308.4400                        ,       372381.2    
       308.4800                        ,       407039.9    
       308.5200                        ,       462964.9    
       308.5600                        ,       494321.6    
       308.6000                        ,       511521.9    
       308.6400                        ,       521349.0    
       308.6800                        ,       527762.2    
       308.7200                        ,       540530.8    
       308.7600                        ,       564409.9    
       308.8000                        ,       610056.2    
       308.8400                        ,       628199.8    
       308.8800                        ,       644496.3    
       308.9200                        ,       637220.9    
       308.9600                        ,       637870.9    
       309.0000                        ,       638716.6    
       309.0400                        ,       638887.6    
       309.0800                        ,       638603.4    
       309.1200                        ,       637913.9    
       309.1600                        ,       617536.8    
       309.2000                        ,       596739.8    
       309.2400                        ,       565131.1    
       309.2800                        ,       538414.6    
       309.3200                        ,       496779.3    
       309.3600                        ,       461794.4    
       309.4000                        ,       428027.0    
       309.4400                        ,       385459.9    
       309.4800                        ,       308393.1    
       309.5200                        ,       214931.6    
       309.5600                        ,       36900.37    
       309.6000                        ,       0.000000    
       309.6400                        ,       0.000000    
       309.6800                        ,       38806.61    
       309.7200                        ,       63339.54    
       309.7600                        ,       107736.2    
       309.8000                        ,       101902.8    
       309.8400                        ,       74113.07    
       309.8800                        ,       105007.8    
       309.9200                        ,       221910.0    
       309.9600                        ,       276640.0    
       310.0000                        ,       273184.4    
       310.0400                        ,       242772.7    
       310.0800                        ,       212583.9    
       310.1200                        ,       179548.5    
       310.1600                        ,       141773.8    
       310.2000                        ,       81804.91    
       310.2400                        ,       0.000000    
       310.2800                        ,       0.000000    
       310.3200                        ,       0.000000    
       310.3600                        ,       0.000000    
       310.4000                        ,       0.000000    
       310.4400                        ,       0.000000    
       310.4800                        ,       0.000000    
       310.5200                        ,       0.000000    
       310.5600                        ,       0.000000    
       310.6000                        ,       0.000000    
       310.6400                        ,       0.000000    
       310.6800                        ,       0.000000    
       310.7200                        ,       0.000000    
       310.7600                        ,       0.000000    
       310.8000                        ,       57901.75    
       310.8400                        ,       131295.6    
       310.8800                        ,       150371.8    
       310.9200                        ,       131682.9    
       310.9600                        ,       158624.0    
       311.0000                        ,       162761.8    
       311.0400                        ,       168425.5    
       311.0800                        ,       205043.4    
       311.1200                        ,       222258.9    
       311.1600                        ,       203339.9    
       311.2000                        ,       184076.7    
       311.2400                        ,       161388.2    
       311.2800                        ,       116429.5    
       311.3200                        ,       65241.82    
       311.3600                        ,       148737.3    
       311.4000                        ,       291959.2    
       311.4400                        ,       343058.6    
       311.4800                        ,       406300.6    
       311.5200                        ,       451728.8    
       311.5600                        ,       477292.8    
       311.6000                        ,       502613.6    
       311.6400                        ,       536019.6    
       311.6800                        ,       576990.4    
       311.7200                        ,       600820.2    
       311.7600                        ,       636305.4    
       311.8000                        ,       681477.4    
       311.8400                        ,       693701.7    
       311.8800                        ,       712039.9    
       311.9200                        ,       731945.3    
       311.9600                        ,       752096.1    
       312.0000                        ,       780888.8    
       312.0400                        ,       786682.9    
       312.0800                        ,       785256.2    
       312.1200                        ,       777479.6    
       312.1600                        ,       776657.2    
       312.2000                        ,       767332.2    
       312.2400                        ,       759241.4    
       312.2800                        ,       757820.4    
       312.3200                        ,       749874.1    
       312.3600                        ,       735115.4    
       312.4000                        ,       719907.2    
       312.4400                        ,       691741.5    
       312.4800                        ,       649192.4    
       312.5200                        ,       625413.1    
       312.5600                        ,       605661.4    
       312.6000                        ,       592848.4    
       312.6400                        ,       568526.6    
       312.6800                        ,       525966.6    
       312.7200                        ,       492997.7    
       312.7600                        ,       460968.7    
       312.8000                        ,       438129.5    
       312.8400                        ,       411396.7    
       312.8800                        ,       382330.1    
       312.9200                        ,       339745.3    
       312.9600                        ,       298803.7    
       313.0000                        ,       251273.1    
       313.0400                        ,       199767.6    
       313.0800                        ,       154897.2    
       313.1200                        ,       150501.2    
       313.1600                        ,       89806.93    
       313.2000                        ,       92780.18    
       313.2400                        ,       50766.99    
       313.2800                        ,       63673.50    
       313.3200                        ,       56302.69    
       313.3600                        ,       108521.9    
       313.4000                        ,       129487.4    
       313.4400                        ,       134344.7    
       313.4800                        ,       157500.3    
       313.5200                        ,       179497.3    
       313.5600                        ,       199533.6    
       313.6000                        ,       182753.3    
       313.6400                        ,       202651.1    
       313.6800                        ,       201256.8    
       313.7200                        ,       222382.8    
       313.7600                        ,       239897.7    
       313.8000                        ,       269644.1    
       313.8400                        ,       295731.2    
       313.8800                        ,       308541.8    
       313.9200                        ,       330254.6    
       313.9600                        ,       330691.6    
       314.0000                        ,       340338.7    
       314.0400                        ,       349386.5    
       314.0800                        ,       349409.5    
       314.1200                        ,       357518.5    
       314.1600                        ,       348172.1    
       314.2000                        ,       330093.5    
       314.2400                        ,       320361.5    
       314.2800                        ,       319976.4    
       314.3200                        ,       308705.9    
       314.3600                        ,       285138.8    
       314.4000                        ,       244462.1    
       314.4400                        ,       214171.5    
       314.4800                        ,       180933.8    
       314.5200                        ,       119961.2    
       314.5600                        ,       63291.40    
       314.6000                        ,       61704.65    
       314.6400                        ,       57383.85    
       314.6800                        ,       114576.0    
       314.7200                        ,       133608.2    
       314.7600                        ,       187103.4    
       314.8000                        ,       184462.5    
       314.8400                        ,       198804.1    
       314.8800                        ,       159153.2    
       314.9200                        ,       172289.6    
       314.9600                        ,       146317.6    
       315.0000                        ,       117969.9    
       315.0400                        ,       85247.66    
       315.0800                        ,       81019.74    
       315.1200                        ,       117534.7    
       315.1600                        ,       87258.99    
       315.2000                        ,       84622.52    
       315.2400                        ,       83097.05    
       315.2800                        ,       97797.45    
       315.3200                        ,       93094.27    
       315.3600                        ,       58475.98    
       315.4000                        ,       86332.40    
       315.4400                        ,       119638.2    
       315.4800                        ,       139370.7    
       315.5200                        ,       62788.66    
       315.5600                        ,       13438.73    
       315.6000                        ,       58613.83    
       315.6400                        ,       105998.8    
       315.6800                        ,       79069.29    
       315.7200                        ,       69988.09    
       315.7600                        ,       101422.7    
       315.8000                        ,       159263.7    
       315.8400                        ,       139700.8    
       315.8800                        ,       160274.9    
       315.9200                        ,       213144.3    
       315.9600                        ,       248056.5    
       316.0000                        ,       244229.6    
       316.0400                        ,       211002.9    
       316.0800                        ,       222061.3    
       316.1200                        ,       223538.7    
       316.1600                        ,       175450.6    
       316.2000                        ,       125202.8    
       316.2400                        ,       35984.47    
       316.2800                        ,       48981.88    
       316.3200                        ,       237610.3    
       316.3600                        ,       338797.0    
       316.4000                        ,       390827.5    
       316.4400                        ,       418660.5    
       316.4800                        ,       423987.8    
       316.5200                        ,       423867.9    
       316.5600                        ,       422141.0    
       316.6000                        ,       415124.1    
       316.6400                        ,       423404.1    
       316.6800                        ,       455936.9    
       316.7200                        ,       492674.5    
       316.7600                        ,       522583.9    
       316.8000                        ,       546226.9    
       316.8400                        ,       557650.4    
       316.8800                        ,       573508.4    
       316.9200                        ,       603522.4    
       316.9600                        ,       609880.9    
       317.0000                        ,       628675.6    
       317.0400                        ,       653550.3    
       317.0800                        ,       671832.4    
       317.1200                        ,       677589.7    
       317.1600                        ,       677124.1    
       317.2000                        ,       676052.3    
       317.2400                        ,       675673.8    
       317.2800                        ,       676430.0    
       317.3200                        ,       682523.4    
       317.3600                        ,       688033.0    
       317.4000                        ,       674704.2    
       317.4400                        ,       668389.3    
       317.4800                        ,       661569.0    
       317.5200                        ,       654932.3    
       317.5600                        ,       647781.9    
       317.6000                        ,       634469.4    
       317.6400                        ,       627287.6    
       317.6800                        ,       619471.6    
       317.7200                        ,       600189.2    
       317.7600                        ,       587083.2    
       317.8000                        ,       573744.7    
       317.8400                        ,       554550.7    
       317.8800                        ,       535917.9    
       317.9200                        ,       516296.9    
       317.9600                        ,       491380.0    
       318.0000                        ,       466647.7    
